record_id,source_file,source_sheet,source_row,source_priority,record_label,group_label,sample_name,citation_raw,doi_raw,url_raw,reference_keys,publication_title,publication_authors_short,publication_journal,publication_year,publication_published_date,publication_issue_pages,material_family,form_factor,cnt_type,synthesis_method,postprocessing,heat_treatment_C,condition_temperature_C,condition_atmosphere,measurement_method,gauge_length_mm,strain_rate_s_inv,provenance_table_figure_page,source_export,extraction_method,comparison_scope,public_status,internal_status,curator,confidence_score,raw_payload_json,notes,diameter_um_raw,diameter_um_error_raw,density_g_cm3_raw,density_g_cm3_error_raw,linear_density_tex_raw,linear_density_tex_error_raw,tenacity_N_tex_raw,tenacity_N_tex_error_raw,tensile_strength_GPa_raw,tensile_strength_GPa_error_raw,initial_modulus_N_tex_raw,initial_modulus_N_tex_error_raw,initial_modulus_GPa_raw,initial_modulus_GPa_error_raw,breaking_strain_pct_raw,breaking_strain_pct_error_raw,rupture_work_J_g_raw,rupture_work_J_g_error_raw,electrical_conductivity_S_cm_raw,electrical_conductivity_S_cm_error_raw,thermal_conductivity_W_mK_raw,thermal_conductivity_W_mK_error_raw,density_kg_m3,specific_volume_cm3_g,specific_volume_m3_kg,diameter_m,linear_density_kg_m,specific_strength_N_m_kg,tensile_strength_unit_inference,tensile_strength_GPa,tensile_strength_Pa,specific_modulus_N_m_kg,initial_modulus_GPa,initial_modulus_Pa,breaking_strain_fraction,rupture_work_J_kg,electrical_conductivity_S_m,specific_electrical_conductivity_S_m2_kg,thermal_conductivity_W_mK,specific_volume_cm3_g_raw,specific_electrical_conductivity_MS_m2_g_raw,electrical_conductivity_MS_m_raw,g_d_ratio_raw,g_d_ratio,electrical_conductivity_MS_m_error_raw,publication_year_raw,doi_raw_norm,electrical_conductivity_MS_m,density_g_cm3_plot,specific_conductivity_S_m2_kg_calc,specific_conductivity_kS_m2_kg,display_name,is_vilatela_2026,publication_title_for_plot,publication_year_for_plot,publication_journal_for_plot
rec_e9d32a8caa72,RadarFigureSource.xlsx,Radar,17,2,S·DW:2700℃,,Heat Solution-Spun CNTF,,,,,,,,,,,CNT_or_CNT_hybrid,fiber_yarn,SWCNT_DWCNT_mix,solution_spun,heat_treated,2700.0,,,,,,,derived radar/plot workbook,derived_plot_workbook,strict_candidate_missing_conditions,internal_seed_not_public,needs_reference_unit_condition_review,source_compilation,,"{""Name"": ""S·DW:2700℃"", ""Comments"": ""Heat Solution-Spun CNTF"", ""Density [g cm−3] ±"": 1.89, ""Specific Volume [cm3g-1]"": 0.5291005291005292, ""Tenacity  [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": 1.53, ""Initial Modulus [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": 445, ""Work of Rupture [J g−1]"": 3.18, ""E Cond [MS m^2/g]"": 0.20105820105820107, ""Thermal Conductivity [W m−1 K−1]"": 490, ""Electrical Conductivity [MS m−1]"": 0.38, ""Tensile [GPa]"": 2.8916999999999997, ""G:D Ratio"": null, ""Publication"": null, ""Unnamed: 14"": null, ""Unnamed: 15"": null}",,,,1.89,,,,,,2.8916999999999997,,,,,,,,3.18,,,,490.0,,1890.0,0.5291005291005292,0.0005291005291005,,,,raw_value_as_GPa,2.8916999999999997,2891699999.9999995,,,,,3180.0,380000.0,201.05820105820104,490.0,0.5291005291005292,0.201058201058201,0.38,,,,,,0.38,1.89,201.05820105820106,0.20105820105820107,S·DW:2700℃: Heat Solution-Spun CNTF,False,,,
rec_ced92f350d77,XiaO_DATA.xlsx,Sheet1,104,1,Metal,Metal,Steel,http://toyobo.cn/seihin/kc/pbo/zylon-p/bussei-p/technical.pdf,,http://toyobo.cn/seihin/kc/pbo/zylon-p/bussei-p/technical.pdf,,,,,,,,metal_comparator,fiber_yarn,,,,,,,,,,,OriginPro export from Xiao Ashby plot workbook,exported_table,context_comparator,internal_seed_not_public,needs_reference_unit_condition_review,source_compilation,,"{""record_label"": ""Metal"", ""notes"": ""Steel"", ""citation_raw"": ""http://toyobo.cn/seihin/kc/pbo/zylon-p/bussei-p/technical.pdf"", ""diameter_um_raw"": null, ""diameter_um_error_raw"": null, ""density_g_cm3_raw"": 7.8, ""density_g_cm3_error_raw"": null, ""linear_density_tex_raw"": null, ""linear_density_tex_error_raw"": null, ""tenacity_N_tex_raw"": 0.35, ""tenacity_N_tex_error_raw"": null, ""tensile_strength_GPa_raw"": 860, ""tensile_strength_GPa_error_raw"": null, ""initial_modulus_N_tex_raw"": 29, ""initial_modulus_N_tex_error_raw"": null, ""initial_modulus_GPa_raw"": 180, ""initial_modulus_GPa_error_raw"": null, ""breaking_strain_pct_raw"": 1.4, ""breaking_strain_pct_error_raw"": null, ""rupture_work_J_g_raw"": null, ""rupture_work_J_g_error_raw"": null, ""electrical_conductivity_S_cm_raw"": 15000, ""electrical_conductivity_S_cm_error_raw"": null, ""thermal_conductivity_W_mK_raw"": 17, ""thermal_conductivity_W_mK_error_raw"": null}",Steel,,,7.8,,,,0.35,,860.0,,29.0,,180.0,,1.4,,,,15000.0,,17.0,,7800.0,0.1282051282051282,0.0001282051282051,,,350000.0,raw_value_assumed_MPa_due_to_scale,0.86,860000000.0,29000000.0,180.0,180000000000.0,0.0139999999999999,,1500000.0,192.30769230769232,17.0,,,,,,,,,1.5,7.8,192.30769230769232,0.19230769230769232,Metal: Steel,False,,,
rec_6f52ffd7e365,RadarFigureSource.xlsx,Fibers With Error,19,2,DW:2700℃,,DW:2700℃,,,,,,,,,,,CNT_or_CNT_hybrid,fiber_yarn,DWCNT,,heat_treated,2700.0,,,,,,,derived radar/plot workbook,derived_plot_workbook,strict_candidate_missing_conditions,internal_seed_not_public,needs_reference_unit_condition_review,source_compilation,,"{""Name"": ""DW:2700℃"", ""Comments"": null, ""Density [g cm−3] ±"": 1.96, ""Unnamed: 4"": null, ""1/Density [cm3g-1]"": 0.5102040816326531, ""Tenacity [N tex−1]"": 1.24, ""±"": 0.11, ""Initial Modulus [N tex−1]"": 535, ""±.1"": 54, ""Elongation [%]"": 0.33, ""±.2"": 0.01, ""Work of Rupture [J g−1]"": null, ""±.3"": null, ""Electrical Conductivity [MS m−1]"": 0.33, ""±.4"": 0.2, ""Thermal Conductivity [W m−1 K−1]"": 496, ""±.5"": 5.82, ""Tensile (Gpa)"": 2.4304, ""Unnamed: 19"": null}",,,,1.96,,,,1.24,0.11,2.4304,,535.0,54.0,,,0.33,0.01,,,,,496.0,5.82,1960.0,0.5102040816326531,0.0005102040816326,,,1240000.0,raw_value_as_GPa,2.4304,2430400000.0,535000000.0,,,0.0033,,330000.0,168.3673469387755,496.0,0.5102040816326531,,0.33,,,0.2,,,0.33,1.96,168.3673469387755,0.1683673469387755,DW:2700℃,False,,,
rec_d8119576e6da,RadarFigureSource.xlsx,Radar,19,2,DW:2700℃,,Heat Solution-Spun CNTF,,,,,,,,,,,CNT_or_CNT_hybrid,fiber_yarn,DWCNT,solution_spun,heat_treated,2700.0,,,,,,,derived radar/plot workbook,derived_plot_workbook,strict_candidate_missing_conditions,internal_seed_not_public,needs_reference_unit_condition_review,source_compilation,,"{""Name"": ""DW:2700℃"", ""Comments"": ""Heat Solution-Spun CNTF"", ""Density [g cm−3] ±"": 1.96, ""Specific Volume [cm3g-1]"": 0.5102040816326531, ""Tenacity  [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": 1.24, ""Initial Modulus [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": 535, ""Work of Rupture [J g−1]"": null, ""E Cond [MS m^2/g]"": 0.16836734693877553, ""Thermal Conductivity [W m−1 K−1]"": 496, ""Electrical Conductivity [MS m−1]"": 0.33, ""Tensile [GPa]"": 2.4304, ""G:D Ratio"": null, ""Publication"": null, ""Unnamed: 14"": null, ""Unnamed: 15"": null}",,,,1.96,,,,,,2.4304,,,,,,,,,,,,496.0,,1960.0,0.5102040816326531,0.0005102040816326,,,,raw_value_as_GPa,2.4304,2430400000.0,,,,,,330000.0,168.36734693877554,496.0,0.5102040816326531,0.1683673469387755,0.33,,,,,,0.33,1.96,168.3673469387755,0.1683673469387755,DW:2700℃: Heat Solution-Spun CNTF,False,,,
rec_53fb92f01141,RadarFigureSource.xlsx,Radar,38,2,Elliott and Windle,,Best CNT Thermal Conductivity Fibre B,https://www.sciencedirect.com/science/article/pii/S0008622316310752#appsec1,,https://www.sciencedirect.com/science/article/pii/S0008622316310752#appsec1,,,,,,,,CNT_or_CNT_hybrid,fiber_yarn,,,,,,,,,,,derived radar/plot workbook,derived_plot_workbook,strict_candidate_missing_conditions,internal_seed_not_public,needs_reference_unit_condition_review,source_compilation,,"{""Name"": ""Elliott and Windle"", ""Comments"": ""Best CNT Thermal Conductivity Fibre B"", ""Density [g cm−3] ±"": 0.625, ""Specific Volume [cm3g-1]"": 1.6, ""Tenacity  [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": 1.7, ""Initial Modulus [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": 78, ""Work of Rupture [J g−1]"": 36.120000000000005, ""E Cond [MS m^2/g]"": 0.24615384615384614, ""Thermal Conductivity [W m−1 K−1]"": 770, ""Electrical Conductivity [MS m−1]"": 0.096, ""Tensile [GPa]"": 4.2, ""G:D Ratio"": 7, ""Publication"": ""https://www.sciencedirect.com/science/article/pii/S0008622316310752#appsec1"", ""Unnamed: 14"": null, ""Unnamed: 15"": null}",,,,0.625,,,,,,4.2,,,,,,,,36.120000000000005,,,,770.0,,625.0,1.6,0.0016,,,,raw_value_as_GPa,4.2,4200000000.0,,,,,36120.00000000001,96000.0,246.15384615384613,770.0,1.6,0.2461538461538461,0.096,7,7.0,,,,0.096,0.625,153.6,0.1536,Elliott and Windle: Best CNT Thermal Conductivity Fibre B,False,,,
rec_19d4c680af03,RadarFigureSource.xlsx,Fibers With Error,18,2,SW:2700℃,,SW:2700℃,,,,,,,,,,,CNT_or_CNT_hybrid,fiber_yarn,SWCNT,,heat_treated,2700.0,,,,,,,derived radar/plot workbook,derived_plot_workbook,strict_candidate_missing_conditions,internal_seed_not_public,needs_reference_unit_condition_review,source_compilation,,"{""Name"": ""SW:2700℃"", ""Comments"": null, ""Density [g cm−3] ±"": 1.8, ""Unnamed: 4"": null, ""1/Density [cm3g-1]"": 0.5555555555555556, ""Tenacity [N tex−1]"": 0.34, ""±"": 0.07, ""Initial Modulus [N tex−1]"": 184, ""±.1"": 11, ""Elongation [%]"": 0.18, ""±.2"": 0.07, ""Work of Rupture [J g−1]"": null, ""±.3"": null, ""Electrical Conductivity [MS m−1]"": 0.22, ""±.4"": 0.18, ""Thermal Conductivity [W m−1 K−1]"": 305, ""±.5"": 5.23, ""Tensile (Gpa)"": 0.6120000000000001, ""Unnamed: 19"": null}",,,,1.8,,,,0.34,0.07,0.6120000000000001,,184.0,11.0,,,0.18,0.07,,,,,305.0,5.23,1800.0,0.5555555555555556,0.0005555555555555,,,340000.0,raw_value_as_GPa,0.6120000000000001,612000000.0000001,184000000.0,,,0.0018,,220000.0,122.22222222222224,305.0,0.5555555555555556,,0.22,,,0.18,,,0.22,1.8,122.22222222222223,0.12222222222222223,SW:2700℃,False,,,
rec_966d1179cd08,RadarFigureSource.xlsx,Radar,18,2,SW:2700℃,,Heat Solution-Spun CNTF,,,,,,,,,,,CNT_or_CNT_hybrid,fiber_yarn,SWCNT,solution_spun,heat_treated,2700.0,,,,,,,derived radar/plot workbook,derived_plot_workbook,strict_candidate_missing_conditions,internal_seed_not_public,needs_reference_unit_condition_review,source_compilation,,"{""Name"": ""SW:2700℃"", ""Comments"": ""Heat Solution-Spun CNTF"", ""Density [g cm−3] ±"": 1.8, ""Specific Volume [cm3g-1]"": 0.5555555555555556, ""Tenacity  [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": 0.34, ""Initial Modulus [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": 184, ""Work of Rupture [J g−1]"": null, ""E Cond [MS m^2/g]"": 0.12222222222222222, ""Thermal Conductivity [W m−1 K−1]"": 305, ""Electrical Conductivity [MS m−1]"": 0.22, ""Tensile [GPa]"": 0.6120000000000001, ""G:D Ratio"": null, ""Publication"": null, ""Unnamed: 14"": null, ""Unnamed: 15"": null}",,,,1.8,,,,,,0.6120000000000001,,,,,,,,,,,,305.0,,1800.0,0.5555555555555556,0.0005555555555555,,,,raw_value_as_GPa,0.6120000000000001,612000000.0000001,,,,,,220000.0,122.2222222222222,305.0,0.5555555555555556,0.1222222222222222,0.22,,,,,,0.22,1.8,122.22222222222223,0.12222222222222223,SW:2700℃: Heat Solution-Spun CNTF,False,,,
rec_61139518b23d,RadarFigureSource.xlsx,Radar,35,2,VA-UT2004(19),,Twisted VA-CNTF,,,,19,,,,,,,CNT_or_CNT_hybrid,fiber_yarn,,forest_drawn_or_VA_CNT,,,,,,,,,derived radar/plot workbook,derived_plot_workbook,strict_candidate_missing_conditions,internal_seed_not_public,needs_reference_unit_condition_review,source_compilation,,"{""Name"": ""VA-UT2004(19)"", ""Comments"": ""Twisted VA-CNTF"", ""Density [g cm−3] ±"": 0.8, ""Specific Volume [cm3g-1]"": 1.25, ""Tenacity  [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": 0.58, ""Initial Modulus [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": null, ""Work of Rupture [J g−1]"": 14, ""E Cond [MS m^2/g]"": 0.0375, ""Thermal Conductivity [W m−1 K−1]"": null, ""Electrical Conductivity [MS m−1]"": 0.03, ""Tensile [GPa]"": 0.46399999999999997, ""G:D Ratio"": null, ""Publication"": null, ""Unnamed: 14"": null, ""Unnamed: 15"": null}",,,,0.8,,,,,,0.4639999999999999,,,,,,,,14.0,,,,,,800.0,1.25,0.00125,,,,raw_value_as_GPa,0.4639999999999999,463999999.99999994,,,,,14000.0,30000.0,37.5,,1.25,0.0375,0.03,,,,,,0.03,0.8,37.5,0.0375,VA-UT2004(19): Twisted VA-CNTF,False,,,
rec_6075a9b750fd,XiaO_DATA.xlsx,Sheet1,18,1,UTDallas-2004,UTDallas-2004,(19),10.1126/science.1104276,10.1126/science.1104276,,19,,,,,,,CNT_or_CNT_hybrid,fiber_yarn,,forest_drawn_or_VA_CNT,,,,,,,,,OriginPro export from Xiao Ashby plot workbook,exported_table,strict_candidate_missing_conditions,internal_seed_not_public,needs_reference_unit_condition_review,source_compilation,,"{""record_label"": ""UTDallas-2004"", ""notes"": ""(19)"", ""citation_raw"": ""10.1126/science.1104276"", ""diameter_um_raw"": 2, ""diameter_um_error_raw"": null, ""density_g_cm3_raw"": 0.8, ""density_g_cm3_error_raw"": null, ""linear_density_tex_raw"": 0.01, ""linear_density_tex_error_raw"": null, ""tenacity_N_tex_raw"": 0.575, ""tenacity_N_tex_error_raw"": null, ""tensile_strength_GPa_raw"": 0.46, ""tensile_strength_GPa_error_raw"": null, ""initial_modulus_N_tex_raw"": null, ""initial_modulus_N_tex_error_raw"": null, ""initial_modulus_GPa_raw"": null, ""initial_modulus_GPa_error_raw"": null, ""breaking_strain_pct_raw"": 7.2, ""breaking_strain_pct_error_raw"": null, ""rupture_work_J_g_raw"": 14, ""rupture_work_J_g_error_raw"": null, ""electrical_conductivity_S_cm_raw"": 300, ""electrical_conductivity_S_cm_error_raw"": null, ""thermal_conductivity_W_mK_raw"": null, ""thermal_conductivity_W_mK_error_raw"": null}",(19),2.0,,0.8,,0.01,,0.575,,0.46,,,,,,7.2,,14.0,,300.0,,,,800.0,1.25,0.00125,2e-06,1e-08,575000.0,raw_value_as_GPa,0.46,460000000.0,,,,0.072,14000.0,30000.0,37.5,,,,,,,,,10.1126/science.1104276,0.03,0.8,37.5,0.0375,UTDallas-2004: (19),False,Multifunctional Carbon Nanotube Yarns by Downsizing an Ancient Technology,2004.0,Science
rec_14dbb20d165b,RadarFigureSource.xlsx,Fibers With Error,37,2,VA-UT2004(19),,Twisted VA-CNTF,,,,19,,,,,,,CNT_or_CNT_hybrid,fiber_yarn,,forest_drawn_or_VA_CNT,,,,,,,,,derived radar/plot workbook,derived_plot_workbook,strict_candidate_missing_conditions,internal_seed_not_public,needs_reference_unit_condition_review,source_compilation,,"{""Name"": ""VA-UT2004(19)"", ""Comments"": ""Twisted VA-CNTF"", ""Density [g cm−3] ±"": 0.8, ""Unnamed: 4"": null, ""1/Density [cm3g-1]"": 1.25, ""Tenacity [N tex−1]"": 0.58, ""±"": null, ""Initial Modulus [N tex−1]"": null, ""±.1"": null, ""Elongation [%]"": 7.2, ""±.2"": null, ""Work of Rupture [J g−1]"": 14, ""±.3"": null, ""Electrical Conductivity [MS m−1]"": 0.03, ""±.4"": null, ""Thermal Conductivity [W m−1 K−1]"": null, ""±.5"": null, ""Tensile (Gpa)"": 0.46399999999999997, ""Unnamed: 19"": null}",,,,0.8,,,,0.58,,0.4639999999999999,,,,,,7.2,,14.0,,,,,,800.0,1.25,0.00125,,,580000.0,raw_value_as_GPa,0.4639999999999999,463999999.99999994,,,,0.072,14000.0,30000.0,37.5,,1.25,,0.03,,,,,,0.03,0.8,37.5,0.0375,VA-UT2004(19): Twisted VA-CNTF,False,,,
rec_904397bb8630,RadarFigureSource.xlsx,Radar,65,2,Graphene Fibers,,Solution Spun,https://www.nature.com/articles/s41563-025-02384-7,,https://www.nature.com/articles/s41563-025-02384-7,,,,,,,,graphene_or_GO_fiber,fiber_yarn,,,,,,,,,,,derived radar/plot workbook,derived_plot_workbook,normalized_candidate,internal_seed_not_public,needs_reference_unit_condition_review,source_compilation,,"{""Name"": ""Graphene Fibers"", ""Comments"": ""Solution Spun"", ""Density [g cm−3] ±"": 1.86, ""Specific Volume [cm3g-1]"": 0.5376344086021505, ""Tenacity  [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": 2.7903225806451615, ""Initial Modulus [N tex−1 = GPa/SG = GPa/(g/cm^3)]"": 284.4086021505376, ""Work of Rupture [J g−1]"": 18.29, ""E Cond [MS m^2/g]"": 0.0064516129032258064, ""Thermal Conductivity [W m−1 K−1]"": 232, ""Electrical Conductivity [MS m−1]"": 0.012, ""Tensile [GPa]"": 5.19, ""G:D Ratio"": null, ""Publication"": ""https://www.nature.com/articles/s41563-025-02384-7"", ""Unnamed: 14"": null, ""Unnamed: 15"": null}",,,,1.86,,,,,,5.19,,,,,,,,18.29,,,,232.0,,1860.0,0.5376344086021505,0.0005376344086021,,,,raw_value_as_GPa,5.19,5190000000.0,,,,,18290.0,12000.0,6.451612903225806,232.0,0.5376344086021505,0.0064516129032258,0.012,,,,,,0.012,1.86,6.451612903225806,0.0064516129032258064,Graphene Fibers: Solution Spun,False,,,
